-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/04/1995 through 05/30/2020 
Location: Latitude  27.6895   Longitude 85.3614 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,TS,T2M
27.68951,85.36141,1998,04,06,    0.13,   12.93,   18.89,   18.57
27.68951,85.36141,1998,04,07,    0.00,   14.00,   19.46,   19.11
27.68951,85.36141,1998,04,08,    1.69,   12.35,   17.99,   17.57
27.68951,85.36141,1998,04,09,    1.63,   11.96,   18.74,   17.67
27.68951,85.36141,1998,04,10,    0.13,   15.00,   19.30,   18.92
27.68951,85.36141,1998,04,11,    0.00,   15.49,   19.74,   19.79
27.68951,85.36141,1998,04,12,    0.00,   13.76,   18.95,   19.17
27.68951,85.36141,1998,04,13,    0.00,   15.46,   18.58,   18.82
27.68951,85.36141,1998,04,14,    0.00,   16.27,   18.60,   18.62
27.68951,85.36141,1998,04,15,    0.00,   17.68,   20.30,   20.35
27.68951,85.36141,1998,04,16,    0.00,   16.14,   20.88,   20.22
27.68951,85.36141,1998,04,17,    0.00,   15.43,   20.03,   19.44
27.68951,85.36141,1998,04,18,    0.00,   14.93,   20.62,   20.14
27.68951,85.36141,1998,04,19,    0.00,   13.69,   21.27,   20.56
27.68951,85.36141,1998,04,20,    0.00,   14.50,   21.50,   20.25
27.68951,85.36141,1998,04,21,    0.00,   14.02,   22.03,   20.77
27.68951,85.36141,1998,04,22,    0.01,   14.35,   22.44,   21.30
27.68951,85.36141,1998,04,23,    0.04,   13.43,   22.40,   21.46
27.68951,85.36141,1998,04,24,    0.08,   13.18,   22.25,   20.86
27.68951,85.36141,1998,04,25,    1.08,   11.55,   22.54,   20.74
27.68951,85.36141,1998,04,26,    0.89,   12.69,   22.94,   21.30
27.68951,85.36141,1998,04,27,    0.48,   12.64,   22.48,   21.17
27.68951,85.36141,1998,04,28,    0.15,   12.15,   22.57,   21.48
27.68951,85.36141,1998,04,29,    0.01,   14.59,   22.82,   21.49
27.68951,85.36141,1998,04,30,    0.00,   14.65,   23.57,   22.45
27.68951,85.36141,1998,05,01,    0.00,   14.18,   23.37,   22.52
27.68951,85.36141,1998,05,02,    0.55,   13.81,   23.84,   22.82
27.68951,85.36141,1998,05,03,    0.24,   12.73,   24.64,   22.94
27.68951,85.36141,1998,05,04,    1.00,   12.55,   24.56,   22.91
27.68951,85.36141,1998,05,05,    5.24,   12.15,   23.71,   21.74
27.68951,85.36141,1998,05,06,    2.04,    9.65,   23.17,   20.85
27.68951,85.36141,1998,05,07,    1.23,   10.58,   23.70,   21.37
27.68951,85.36141,1998,05,08,    0.16,   10.48,   22.83,   21.31
27.68951,85.36141,1998,05,09,    0.21,   14.86,   23.37,   21.97
27.68951,85.36141,1998,05,10,    2.00,   13.31,   23.18,   21.57
27.68951,85.36141,1998,05,11,    0.72,   11.86,   19.88,   18.66
27.68951,85.36141,1998,05,12,    0.08,   13.00,   21.18,   19.91
27.68951,85.36141,1998,05,13,    0.00,   14.40,   23.07,   21.94
27.68951,85.36141,1998,05,14,    0.00,   13.87,   24.35,   23.17
27.68951,85.36141,1998,05,15,    0.04,   12.73,   25.08,   23.73
27.68951,85.36141,1998,05,16,    0.11,   13.55,   25.71,   23.97
27.68951,85.36141,1998,05,17,   20.83,   12.64,   24.49,   23.05
27.68951,85.36141,1998,05,18,    1.99,    9.57,   24.34,   22.46
27.68951,85.36141,1998,05,19,    0.00,   12.67,   26.33,   24.39
27.68951,85.36141,1998,05,20,    0.00,   11.60,   26.53,   25.15
27.68951,85.36141,1998,05,21,    0.00,   13.01,   26.93,   25.49
27.68951,85.36141,1998,05,22,    0.19,   13.58,   27.06,   25.70
27.68951,85.36141,1998,05,23,    3.84,   13.00,   25.42,   24.22
27.68951,85.36141,1998,05,24,    0.12,   13.75,   26.45,   25.08
27.68951,85.36141,1998,05,25,    0.11,   12.43,   26.50,   24.01
27.68951,85.36141,1998,05,26,    0.02,    9.49,   25.10,   22.95
27.68951,85.36141,1998,05,27,    0.00,   12.22,   25.07,   22.74
27.68951,85.36141,1998,05,28,    0.00,   12.51,   25.53,   23.68
27.68951,85.36141,1998,05,29,    0.00,   14.11,   25.50,   24.28
27.68951,85.36141,1998,05,30,    0.00,   16.17,   25.95,   25.42
27.68951,85.36141,1998,05,31,    0.00,   14.92,   26.51,   25.67
27.68951,85.36141,1998,06,01,    0.00,   15.37,   26.65,   25.76
27.68951,85.36141,1998,06,02,    0.00,   14.78,   26.24,   25.14
27.68951,85.36141,1998,06,03,    0.00,   13.24,   26.12,   24.85
27.68951,85.36141,1998,06,04,    0.01,   14.31,   26.25,   24.52
27.68951,85.36141,1998,06,05,    0.62,   14.69,   26.50,   24.95
27.68951,85.36141,1998,06,06,    2.76,   14.05,   26.49,   25.01
27.68951,85.36141,1998,06,07,    2.72,   14.25,   26.00,   25.07
27.68951,85.36141,1998,06,08,    0.07,   15.12,   26.62,   25.34
27.68951,85.36141,1998,06,09,    0.00,   14.77,   27.40,   26.47
27.68951,85.36141,1998,06,10,    0.00,   14.73,   27.87,   26.92
27.68951,85.36141,1998,06,11,    0.00,   12.53,   28.70,   26.44
27.68951,85.36141,1998,06,12,    0.00,   12.51,   28.64,   25.93
27.68951,85.36141,1998,06,13,    0.00,   12.19,   28.14,   25.19
27.68951,85.36141,1998,06,14,    0.00,    9.32,   26.86,   24.07
27.68951,85.36141,1998,06,15,    0.00,    9.37,   26.57,   24.15
27.68951,85.36141,1998,06,16,    0.00,    9.89,   26.71,   24.25
27.68951,85.36141,1998,06,17,    0.38,   11.64,   28.77,   25.78
27.68951,85.36141,1998,06,18,    1.81,   12.00,   29.22,   26.23
27.68951,85.36141,1998,06,19,    7.38,    9.41,   26.85,   24.55
27.68951,85.36141,1998,06,20,   13.68,    8.44,   25.48,   23.37
27.68951,85.36141,1998,06,21,    6.85,    7.61,   24.64,   22.70
27.68951,85.36141,1998,06,22,    4.30,    9.66,   25.38,   23.07
27.68951,85.36141,1998,06,23,    2.10,   10.52,   25.94,   23.64
27.68951,85.36141,1998,06,24,    0.93,    6.44,   24.56,   23.05
27.68951,85.36141,1998,06,25,    7.82,    7.22,   24.29,   22.73
27.68951,85.36141,1998,06,26,    5.24,    8.62,   24.60,   22.95
27.68951,85.36141,1998,06,27,    2.47,   10.23,   26.06,   23.77
27.68951,85.36141,1998,06,28,    0.31,    6.98,   24.75,   23.22
27.68951,85.36141,1998,06,29,    0.62,    8.21,   24.98,   23.14
27.68951,85.36141,1998,06,30,    1.42,    9.48,   25.78,   23.82
27.68951,85.36141,1998,07,01,    1.38,    6.80,   25.06,   23.65
27.68951,85.36141,1998,07,02,    1.58,    6.69,   24.42,   23.08
27.68951,85.36141,1998,07,03,    2.21,    7.50,   24.39,   22.82
27.68951,85.36141,1998,07,04,    2.98,    8.77,   25.50,   23.63
27.68951,85.36141,1998,07,05,    4.63,    9.36,   25.37,   23.35
27.68951,85.36141,1998,07,06,    3.63,    6.76,   24.34,   22.59
27.68951,85.36141,1998,07,07,   12.02,    5.91,   22.92,   21.76
27.68951,85.36141,1998,07,08,   15.37,    4.41,   21.57,   21.00
27.68951,85.36141,1998,07,09,    2.05,    8.78,   23.99,   22.58
27.68951,85.36141,1998,07,10,    0.59,   11.36,   25.68,   23.75
27.68951,85.36141,1998,07,11,    5.22,    8.85,   24.91,   23.16
27.68951,85.36141,1998,07,12,   14.53,   10.41,   24.53,   22.82
27.68951,85.36141,1998,07,13,    7.49,    7.73,   22.93,   21.69
27.68951,85.36141,1998,07,14,   13.82,    6.41,   21.98,   20.96
27.68951,85.36141,1998,07,15,    7.19,    7.89,   23.48,   21.97
27.68951,85.36141,1998,07,16,    3.89,    6.53,   23.22,   21.93
27.68951,85.36141,1998,07,17,    3.44,    8.59,   24.36,   22.62
27.68951,85.36141,1998,07,18,    6.21,    8.65,   23.50,   22.11
27.68951,85.36141,1998,07,19,    6.34,    6.38,   22.96,   21.52
27.68951,85.36141,1998,07,20,    6.62,    5.37,   21.88,   20.77
27.68951,85.36141,1998,07,21,    2.87,    6.39,   22.09,   21.11
27.68951,85.36141,1998,07,22,    3.04,    7.94,   23.74,   22.05
27.68951,85.36141,1998,07,23,    2.69,    8.29,   24.04,   22.40
27.68951,85.36141,1998,07,24,    1.80,    8.23,   24.16,   22.46
27.68951,85.36141,1998,07,25,    4.48,    7.26,   23.34,   21.93
27.68951,85.36141,1998,07,26,    5.43,    8.36,   24.29,   22.49
27.68951,85.36141,1998,07,27,   14.24,    4.02,   21.78,   21.22
27.68951,85.36141,1998,07,28,    0.87,    7.95,   23.68,   22.39
27.68951,85.36141,1998,07,29,    4.13,    5.87,   22.62,   21.85
27.68951,85.36141,1998,07,30,    0.63,    6.62,   22.68,   21.66
27.68951,85.36141,1998,07,31,    0.51,    8.05,   23.88,   22.40
27.68951,85.36141,1998,08,01,    1.53,    7.66,   23.71,   22.19
27.68951,85.36141,1998,08,02,    8.86,    6.48,   22.04,   21.03
27.68951,85.36141,1998,08,03,    6.52,    6.03,   21.27,   20.53
27.68951,85.36141,1998,08,04,   10.04,    7.25,   22.08,   20.98
27.68951,85.36141,1998,08,05,   12.57,    5.43,   21.41,   20.80
27.68951,85.36141,1998,08,06,    5.15,    6.74,   21.95,   21.30
27.68951,85.36141,1998,08,07,    0.89,    7.95,   22.66,   22.17
27.68951,85.36141,1998,08,08,    1.19,    6.57,   23.02,   22.07
27.68951,85.36141,1998,08,09,    3.39,    7.20,   23.10,   22.10
27.68951,85.36141,1998,08,10,    2.91,    7.54,   23.75,   22.51
27.68951,85.36141,1998,08,11,    3.90,    5.16,   21.65,   20.93
27.68951,85.36141,1998,08,12,    6.03,    8.01,   22.96,   21.72
27.68951,85.36141,1998,08,13,   11.81,    7.29,   22.48,   21.61
27.68951,85.36141,1998,08,14,    2.29,    5.04,   21.08,   20.78
27.68951,85.36141,1998,08,15,    1.68,    7.44,   22.02,   21.18
27.68951,85.36141,1998,08,16,    4.51,    5.79,   21.95,   21.08
27.68951,85.36141,1998,08,17,   15.06,    3.41,   20.63,   20.36
27.68951,85.36141,1998,08,18,   14.02,    4.09,   19.07,   18.90
27.68951,85.36141,1998,08,19,    1.70,    5.72,   20.67,   20.10
27.68951,85.36141,1998,08,20,   17.59,    4.93,   20.42,   19.86
27.68951,85.36141,1998,08,21,    9.53,    5.70,   20.52,   20.03
27.68951,85.36141,1998,08,22,    4.07,    7.57,   21.79,   20.94
27.68951,85.36141,1998,08,23,    4.50,    6.14,   21.79,   21.15
27.68951,85.36141,1998,08,24,    0.32,    5.55,   21.10,   20.38
27.68951,85.36141,1998,08,25,    7.88,    7.56,   21.79,   21.02
27.68951,85.36141,1998,08,26,   15.12,    6.03,   21.45,   20.70
27.68951,85.36141,1998,08,27,    4.96,    5.84,   20.83,   20.09
27.68951,85.36141,1998,08,28,    0.27,    7.03,   21.60,   20.62
27.68951,85.36141,1998,08,29,    0.20,    7.10,   21.83,   21.07
27.68951,85.36141,1998,08,30,    2.45,    6.53,   21.83,   21.07
27.68951,85.36141,1998,08,31,    7.54,    7.12,   21.70,   20.92
27.68951,85.36141,1998,09,01,    5.34,    3.33,   19.71,   19.54
27.68951,85.36141,1998,09,02,    5.26,    8.22,   21.13,   20.62
27.68951,85.36141,1998,09,03,    5.88,    7.61,   21.31,   20.40
27.68951,85.36141,1998,09,04,   20.40,    7.94,   21.32,   20.51
27.68951,85.36141,1998,09,05,    2.80,    6.55,   21.06,   20.42
27.68951,85.36141,1998,09,06,    5.59,    3.63,   19.07,   19.10
27.68951,85.36141,1998,09,07,    0.20,    7.25,   20.22,   20.23
27.68951,85.36141,1998,09,08,    0.32,    7.39,   20.91,   20.92
27.68951,85.36141,1998,09,09,    1.12,    7.96,   20.99,   20.63
27.68951,85.36141,1998,09,10,    0.55,    7.18,   20.42,   19.92
27.68951,85.36141,1998,09,11,    2.75,    4.39,   18.92,   18.89
27.68951,85.36141,1998,09,12,    0.15,    6.43,   20.05,   19.66
27.68951,85.36141,1998,09,13,    0.00,    8.37,   20.54,   19.99
27.68951,85.36141,1998,09,14,    0.05,    8.54,   20.28,   20.01
27.68951,85.36141,1998,09,15,    0.22,    8.59,   20.93,   20.23
27.68951,85.36141,1998,09,16,    0.23,    8.94,   21.22,   20.85
27.68951,85.36141,1998,09,17,   10.21,    8.19,   21.27,   21.11
27.68951,85.36141,1998,09,18,   11.40,    7.00,   20.81,   20.41
27.68951,85.36141,1998,09,19,    1.30,    7.30,   20.61,   20.19
27.68951,85.36141,1998,09,20,    0.34,    8.18,   20.88,   20.23
27.68951,85.36141,1998,09,21,    0.03,    6.48,   20.62,   19.74
27.68951,85.36141,1998,09,22,    0.09,    7.83,   21.13,   20.11
27.68951,85.36141,1998,09,23,    0.63,    7.57,   21.26,   20.36
27.68951,85.36141,1998,09,24,    0.13,    6.42,   20.63,   20.38
27.68951,85.36141,1998,09,25,    3.35,    6.74,   20.80,   20.70
27.68951,85.36141,1998,09,26,    8.01,    7.19,   20.69,   20.29
27.68951,85.36141,1998,09,27,    1.09,    5.85,   20.17,   19.95
27.68951,85.36141,1998,09,28,    6.64,    3.81,   18.22,   18.39
27.68951,85.36141,1998,09,29,    1.20,    6.66,   19.35,   19.22
27.68951,85.36141,1998,09,30,    2.11,    7.94,   19.80,   19.11
27.68951,85.36141,1998,10,01,    2.24,    6.98,   19.50,   18.77
27.68951,85.36141,1998,10,02,    1.78,    7.64,   19.74,   18.92
27.68951,85.36141,1998,10,03,    3.21,    7.17,   19.07,   18.67
27.68951,85.36141,1998,10,04,    0.28,    8.18,   19.30,   18.81
27.68951,85.36141,1998,10,05,    0.01,    9.13,   19.26,   19.15
27.68951,85.36141,1998,10,06,    0.00,    8.99,   19.90,   20.07
27.68951,85.36141,1998,10,07,    0.00,    8.33,   20.02,   20.10
27.68951,85.36141,1998,10,08,    0.00,    8.30,   20.20,   20.06
27.68951,85.36141,1998,10,09,    0.13,    8.53,   20.39,   20.02
27.68951,85.36141,1998,10,10,    4.98,    7.67,   19.54,   19.64
27.68951,85.36141,1998,10,11,    0.04,    9.15,   18.91,   19.55
27.68951,85.36141,1998,10,12,    0.01,    9.72,   18.52,   19.57
27.68951,85.36141,1998,10,13,    0.29,    9.89,   18.25,   19.11
27.68951,85.36141,1998,10,14,    0.03,   10.34,   18.45,   18.81
27.68951,85.36141,1998,10,15,    0.09,    9.52,   18.48,   18.70
27.68951,85.36141,1998,10,16,    0.38,    9.56,   18.71,   18.82
27.68951,85.36141,1998,10,17,    0.94,    9.26,   19.09,   19.24
27.68951,85.36141,1998,10,18,    4.10,    8.03,   19.51,   19.18
27.68951,85.36141,1998,10,19,    1.21,    9.46,   19.97,   19.66
27.68951,85.36141,1998,10,20,    0.18,    8.62,   20.02,   19.62
27.68951,85.36141,1998,10,21,    2.08,    9.43,   19.65,   19.44
27.68951,85.36141,1998,10,22,    4.88,    6.91,   17.77,   17.69
27.68951,85.36141,1998,10,23,    0.44,    8.39,   18.22,   17.58
27.68951,85.36141,1998,10,24,    0.00,   10.42,   18.36,   18.43
27.68951,85.36141,1998,10,25,    0.00,    9.14,   17.74,   18.09
27.68951,85.36141,1998,10,26,    0.00,   10.27,   17.40,   17.60
27.68951,85.36141,1998,10,27,    0.00,   10.43,   16.11,   16.69
27.68951,85.36141,1998,10,28,    0.00,   11.34,   15.00,   16.46
27.68951,85.36141,1998,10,29,    0.00,   10.52,   15.18,   16.62
27.68951,85.36141,1998,10,30,    0.00,   11.02,   14.62,   16.13
27.68951,85.36141,1998,10,31,    0.00,   10.75,   14.11,   15.46
27.68951,85.36141,1998,11,01,    0.00,   11.33,   14.47,   15.99
27.68951,85.36141,1998,11,02,    0.00,   12.25,   14.58,   16.53
27.68951,85.36141,1998,11,03,    0.00,   10.03,   14.65,   17.02
27.68951,85.36141,1998,11,04,    0.00,   10.12,   14.23,   16.20
27.68951,85.36141,1998,11,05,    0.00,    9.98,   14.24,   15.87
27.68951,85.36141,1998,11,06,    0.00,   10.68,   14.55,   15.73
27.68951,85.36141,1998,11,07,    0.00,    9.41,   14.51,   15.18
27.68951,85.36141,1998,11,08,    0.05,   10.22,   14.32,   14.85
27.68951,85.36141,1998,11,09,    0.11,   10.41,   13.57,   14.37
27.68951,85.36141,1998,11,10,    0.50,    9.43,   13.26,   14.17
27.68951,85.36141,1998,11,11,    0.00,   12.59,   13.40,   14.41
27.68951,85.36141,1998,11,12,    0.00,   12.57,   13.15,   15.10
27.68951,85.36141,1998,11,13,    0.00,   11.13,   12.97,   15.74
27.68951,85.36141,1998,11,14,    0.00,   10.90,   12.37,   15.55
27.68951,85.36141,1998,11,15,    0.00,   11.25,   12.27,   15.80
27.68951,85.36141,1998,11,16,    0.28,    6.74,   13.31,   15.40
27.68951,85.36141,1998,11,17,    0.42,    6.73,   14.35,   14.51
27.68951,85.36141,1998,11,18,    0.19,    7.36,   14.96,   14.84
27.68951,85.36141,1998,11,19,    0.00,    9.89,   14.58,   15.60
27.68951,85.36141,1998,11,20,    0.00,   11.33,   14.57,   15.74
27.68951,85.36141,1998,11,21,    0.00,    9.52,   14.73,   16.11
27.68951,85.36141,1998,11,22,    0.00,   10.40,   15.39,   16.47
27.68951,85.36141,1998,11,23,    0.00,   10.35,   13.88,   15.15
27.68951,85.36141,1998,11,24,    0.00,   11.46,   12.60,   14.66
27.68951,85.36141,1998,11,25,    0.00,   11.38,   11.18,   13.52
27.68951,85.36141,1998,11,26,    0.00,   10.73,   11.19,   13.77
27.68951,85.36141,1998,11,27,    0.00,   11.55,   10.73,   13.59
27.68951,85.36141,1998,11,28,    0.00,   10.62,   10.78,   13.84
27.68951,85.36141,1998,11,29,    0.00,   10.88,   10.35,   13.85
27.68951,85.36141,1998,11,30,    0.00,   10.96,    9.79,   13.44
27.68951,85.36141,1998,12,01,    0.00,   10.55,    9.08,   12.88
27.68951,85.36141,1998,12,02,    0.00,   10.82,    8.56,   12.45
27.68951,85.36141,1998,12,03,    0.00,   13.40,    8.72,   12.27
27.68951,85.36141,1998,12,04,    0.00,   11.69,    9.10,   13.19
27.68951,85.36141,1998,12,05,    0.00,   11.39,    9.25,   12.92
27.68951,85.36141,1998,12,06,    0.00,   11.64,    9.96,   13.28
27.68951,85.36141,1998,12,07,    0.00,   11.43,   10.44,   13.77
27.68951,85.36141,1998,12,08,    0.00,   10.51,    9.78,   12.92
27.68951,85.36141,1998,12,09,    0.00,   10.26,    8.97,   11.26
27.68951,85.36141,1998,12,10,    0.00,   10.18,    8.37,   10.86
27.68951,85.36141,1998,12,11,    0.00,   10.90,    8.86,   10.82
27.68951,85.36141,1998,12,12,    0.00,   10.47,    8.98,   10.93
27.68951,85.36141,1998,12,13,    0.00,   14.09,    8.43,   11.39
27.68951,85.36141,1998,12,14,    0.00,   12.52,    8.91,   12.62
27.68951,85.36141,1998,12,15,    0.00,    8.73,    9.10,   12.55
27.68951,85.36141,1998,12,16,    0.00,    9.86,    8.22,   11.25
27.68951,85.36141,1998,12,17,    0.00,   11.86,    7.15,   10.04
27.68951,85.36141,1998,12,18,    0.00,   12.15,    6.83,   10.03
27.68951,85.36141,1998,12,19,    0.00,   14.51,    6.95,   10.39
27.68951,85.36141,1998,12,20,    0.00,   11.24,    7.20,   11.25
27.68951,85.36141,1998,12,21,    0.00,   10.74,    7.30,   10.58
27.68951,85.36141,1998,12,22,    0.00,   10.36,    6.77,    9.93
27.68951,85.36141,1998,12,23,    0.00,   10.74,    6.54,    9.35
27.68951,85.36141,1998,12,24,    0.00,   11.07,    6.28,    9.08
27.68951,85.36141,1998,12,25,    0.00,   14.44,    6.13,    9.28
27.68951,85.36141,1998,12,26,    0.00,   11.59,    6.13,    9.90
27.68951,85.36141,1998,12,27,    0.00,   12.55,    6.22,    9.99
27.68951,85.36141,1998,12,28,    0.00,   12.87,    6.56,   10.05
27.68951,85.36141,1998,12,29,    0.00,   11.27,    6.81,   10.15
27.68951,85.36141,1998,12,30,    0.00,   10.83,    6.34,    8.88
27.68951,85.36141,1998,12,31,    0.00,   11.36,    5.81,    8.16
27.68951,85.36141,1999,01,01,    0.00,   12.30,    5.56,    8.40
27.68951,85.36141,1999,01,02,    0.00,   14.69,    5.91,    8.78
27.68951,85.36141,1999,01,03,    0.00,    9.82,    6.45,   10.86
27.68951,85.36141,1999,01,04,    0.00,   11.19,    7.04,   11.07
27.68951,85.36141,1999,01,05,    0.00,   10.18,    6.72,   10.61
27.68951,85.36141,1999,01,06,    0.00,   11.28,    7.30,   10.47
27.68951,85.36141,1999,01,07,    2.30,   10.91,    6.97,    8.81
27.68951,85.36141,1999,01,08,    0.02,   11.46,    6.61,    7.69
27.68951,85.36141,1999,01,09,    0.02,    9.20,    5.17,    6.46
27.68951,85.36141,1999,01,10,    0.02,   11.66,    4.86,    5.95
27.68951,85.36141,1999,01,11,    0.00,   13.84,    4.92,    7.03
27.68951,85.36141,1999,01,12,    0.00,   11.49,    5.55,    8.31
27.68951,85.36141,1999,01,13,    0.00,   10.80,    5.21,    7.47
27.68951,85.36141,1999,01,14,    0.00,   14.20,    5.63,    8.06
27.68951,85.36141,1999,01,15,    0.00,   11.33,    6.22,    8.99
27.68951,85.36141,1999,01,16,    0.00,   11.82,    5.81,    8.91
27.68951,85.36141,1999,01,17,    0.00,   12.08,    5.86,    9.06
27.68951,85.36141,1999,01,18,    0.00,   11.66,    6.45,    9.18
27.68951,85.36141,1999,01,19,    0.00,   11.68,    6.08,    8.75
27.68951,85.36141,1999,01,20,    0.00,   12.09,    7.09,    9.90
27.68951,85.36141,1999,01,21,    0.00,   10.91,    8.50,   10.86
27.68951,85.36141,1999,01,22,    0.00,   12.51,    8.50,   10.96
27.68951,85.36141,1999,01,23,    0.00,   13.10,    8.52,   10.81
27.68951,85.36141,1999,01,24,    0.00,   11.80,    8.45,   11.40
27.68951,85.36141,1999,01,25,    0.00,   12.28,    7.92,   11.06
27.68951,85.36141,1999,01,26,    0.00,   13.68,    7.13,    9.70
27.68951,85.36141,1999,01,27,    0.00,   13.09,    7.58,   10.38
27.68951,85.36141,1999,01,28,    0.16,   13.51,    8.02,   10.69
27.68951,85.36141,1999,01,29,    0.02,   11.20,    9.24,   10.00
27.68951,85.36141,1999,01,30,    0.00,   12.28,    7.77,    8.65
27.68951,85.36141,1999,01,31,    0.00,   13.13,    6.93,    8.36
27.68951,85.36141,1999,02,01,    0.00,   13.49,    7.64,   10.06
27.68951,85.36141,1999,02,02,    0.10,   14.03,    9.85,   11.66
27.68951,85.36141,1999,02,03,    0.02,   13.49,   11.13,   12.23
27.68951,85.36141,1999,02,04,    0.01,   13.24,   11.43,   12.85
27.68951,85.36141,1999,02,05,    0.00,   11.47,   12.14,   12.29
27.68951,85.36141,1999,02,06,    0.00,   13.56,   10.67,   12.37
27.68951,85.36141,1999,02,07,    0.00,   13.30,   10.28,   12.66
27.68951,85.36141,1999,02,08,    0.00,   12.21,   10.90,   13.48
27.68951,85.36141,1999,02,09,    0.00,   11.53,   12.56,   14.03
27.68951,85.36141,1999,02,10,    0.00,   11.57,   12.83,   14.70
27.68951,85.36141,1999,02,11,    0.00,   12.06,   12.95,   14.47
27.68951,85.36141,1999,02,12,    0.00,   12.56,   13.70,   15.20
27.68951,85.36141,1999,02,13,    0.00,   12.11,   13.71,   15.20
27.68951,85.36141,1999,02,14,    0.00,   12.68,   12.88,   14.70
27.68951,85.36141,1999,02,15,    0.00,   12.93,   12.82,   14.89
